movie,decade,rating,country,genre
Married to the Mob,1980,3,USA,"Comedy, Crime, Romance"
Young Guns,1980,1,USA,"Action, Drama, Western"
Two Moon Junction,1980,3,USA,"Drama, Romance"
Child&#39;s Play,1980,3,USA,"Horror, Thriller"
My Stepmother Is an Alien,1980,3,USA,"Comedy, Sci-Fi"
World Gone Wild,1980,3,USA,"Action, Sci-Fi"
Hell Comes to Frogtown,1980,3,USA,"Action, Comedy, Sci-Fi"
Scrooged,1980,3,USA,"Comedy, Drama, Fantasy"
Crossing Delancey,1980,3,USA,"Comedy, Romance"
"Last Temptation of Christ, The",1980,2,USA,Drama
Sticky Fingers,1980,3,USA,Comedy
Big,1980,1,USA,"Comedy, Drama, Fantasy"
Another Woman,1980,3,USA,Drama
Caddyshack II,1980,3,USA,"Comedy, Sport"
"Adventures of Baron Munchausen, The",1980,1,USA,"Adventure, Comedy, Fantasy"
Grave of the Fireflies,1980,0,USA,"Animation, Drama, War"
A Nightmare on Elm Street 4: The Dream Master,1980,3,USA,Horror
Pumpkinhead,1980,3,USA,"Fantasy, Horror"
"Accidental Tourist, The",1980,2,USA,"Comedy, Drama, Romance"
Critters 2,1980,3,USA,"Comedy, Horror, Sci-Fi"
Earth Girls Are Easy,1980,2,USA,"Comedy, Musical, Romance"
Lady in White,1980,1,USA,"Fantasy, Horror, Mystery"
Gorillas in the Mist,1980,3,USA,"Biography, Drama"
Bull Durham,1980,2,USA,"Comedy, Romance, Sport"
"Bear, The",1980,0,USA,"Adventure, Drama, Family"
Rambo III,1980,0,USA,"Action, Adventure, Thriller"
"Big Blue, The",1980,2,USA,"Adventure, Drama, Sport"
Vibes,1980,1,USA,"Adventure, Comedy, Romance"
Hiroshima Maiden,1980,3,USA,"Drama, Family"
Elvira: Mistress of the Dark,1980,3,USA,"Comedy, Horror"
"Sisterhood, The",1980,3,USA,"Action, Adventure, Sci-Fi"
Red Scorpion,1980,0,USA,"Action, Adventure"
Stand and Deliver,1980,1,USA,"Biography, Drama"
Dirty Rotten Scoundrels,1980,1,USA,"Comedy, Crime"
"Great Outdoors, The",1980,3,USA,Comedy
And God Created Woman,1980,3,USA,"Comedy, Drama, Romance"
Running on Empty,1980,1,USA,"Crime, Drama, Music"
Back to the Future Part II,1980,3,USA,"Adventure, Comedy, Sci-Fi"
Uncle Buck,1980,3,USA,Comedy
When Harry Met Sally,1980,3,USA,"Comedy, Drama, Romance"
Road House,2020,3,USA,"Action, Thriller"
Police Academy 6: City Under Siege,1980,1,USA,"Comedy, Crime"
Mystery Train,1980,3,USA,"Comedy, Crime, Drama"
"Little Mermaid, The",2020,3,USA,"Adventure, Family, Fantasy"
Fat Man and Little Boy,1980,1,USA,"Biography, Drama, History"
Troop Beverly Hills,1980,3,USA,"Adventure, Comedy"
Steel Magnolias,1980,3,USA,"Comedy, Drama, Romance"
Batman,1980,1,USA,"Action, Adventure"
Indiana Jones and the Last Crusade,1980,0,USA,"Action, Adventure"
Star Trek V: The Final Frontier,1980,1,USA,"Action, Adventure, Fantasy"
Shirley Valentine,1980,3,USA,"Comedy, Drama, Romance"
Ghostbusters II,1980,2,USA,"Action, Comedy, Fantasy"
"Honey, I Shrunk the Kids",1980,3,USA,"Adventure, Comedy, Family"
Wild Orchid,1980,3,USA,"Drama, Romance"
"Abyss, The",1980,3,USA,"Adventure, Drama, Mystery"
Let It Ride,1980,2,USA,"Comedy, Action"
Fletch Lives,1980,1,USA,"Comedy, Crime, Mystery"
Weekend at Bernie&#39;s,1980,1,USA,"Adventure, Comedy, Crime"
"Get Smart, Again!",1980,3,USA,"Comedy, Sci-Fi"
"Sex, Lies, and Videotape",1980,2,USA,Drama
"&#39;Burbs, The",1980,1,USA,"Comedy, Mystery, Thriller"
Dead Poets Society,1980,1,USA,"Comedy, Drama"
Bill &amp; Ted&#39;s Excellent Adventure,1980,2,USA,"Adventure, Comedy, Music"
She-Devil,1980,3,USA,Comedy
All Dogs Go to Heaven,1980,3,USA,"Animation, Adventure, Comedy"
Crimes and Misdemeanors,1980,3,USA,"Comedy, Drama"
Major League,1980,1,USA,"Comedy, Sport"
Leviathan,1980,3,USA,"Adventure, Horror, Mystery"
Drugstore Cowboy,1980,2,USA,"Crime, Drama"
UHF,1980,1,USA,"Comedy, Sci-Fi"
Shag,1980,3,USA,"Comedy, Drama, Romance"
Say Anything...,1980,2,USA,"Comedy, Drama, Romance"
Licence to Kill,1980,2,USA,"Action, Adventure, Thriller"
"Dream Team, The",1980,0,USA,"Comedy, Crime, Thriller"
Teen Witch,1980,3,USA,"Comedy, Fantasy, Romance"
Turner &amp; Hooch,1980,1,USA,"Comedy, Crime, Drama"
Chopper Chicks in Zombietown,1980,3,USA,"Comedy, Horror"
Born on the Fourth of July,1980,3,USA,"Biography, Drama, War"
A Nightmare on Elm Street 5: The Dream Child,1980,3,USA,"Fantasy, Horror"
Do the Right Thing,1980,2,USA,"Comedy, Drama"
Friday the 13th Part VIII: Jason Takes Manhattan,1980,3,USA,"Adventure, Horror, Thriller"
Glory,1980,0,USA,"Biography, Drama, History"
Loverboy,1980,3,USA,Comedy
Lethal Weapon 2,1980,3,USA,"Action, Crime, Thriller"
Driving Miss Daisy,1980,3,USA,"Comedy, Drama"
Field of Dreams,1980,2,USA,"Drama, Family, Fantasy"
Millennium,1980,3,USA,"Drama, Sci-Fi, Thriller"
"Delinquents, The",1980,3,USA,"Drama, Romance"
National Lampoon&#39;s Christmas Vacation,1980,3,USA,Comedy
Babar: The Movie,1980,3,USA,"Animation, Adventure, Family"
Savage Beach,1980,3,USA,"Action, Adventure"
Kickboxer,1980,0,USA,"Action, Sport, Thriller"
Blind Fury,1980,1,USA,"Action, Comedy, Crime"
"Karate Kid Part III, The",1980,0,USA,"Action, Drama, Family"
Farewell to the King,1980,0,USA,"Action, Adventure, Drama"
Tango &amp; Cash,1980,0,USA,"Action, Comedy, Crime"
"Return of Swamp Thing, The",1980,3,USA,"Action, Adventure, Comedy"
Sidewalk Stories,1980,2,USA,Comedy
Parenthood,1980,3,USA,"Comedy, Drama"
Sea of Love,1980,0,USA,"Crime, Drama, Mystery"
Casualties of War,1980,0,USA,"Action, Crime, Drama"
Look Who&#39;s Talking,1980,2,USA,Comedy
Journey to the Center of the Earth,1950,1,USA,"Adventure, Family, Fantasy"
"Nun&#39;s Story, The",1950,3,USA,Drama
Darby O&#39;Gill and the Little People,1950,3,USA,"Adventure, Family, Fantasy"
Some Like It Hot,1950,3,USA,"Comedy, Music, Romance"
Imitation of Life,1950,3,USA,Drama
North By Northwest,1950,1,USA,"Action, Adventure, Mystery"
"Suddenly, Last Summer",1950,3,USA,"Drama, Mystery, Thriller"
"Giant Gila Monster, The",1950,3,USA,"Horror, Sci-Fi, Thriller"
"Tingler, The",1950,1,USA,"Horror, Sci-Fi"
Ghost of Dragstrip Hollow,1950,3,USA,"Comedy, Horror"
A Bucket of Blood,1950,2,USA,"Comedy, Crime, Horror"
Anatomy of a Murder,1950,1,USA,"Drama, Mystery"
House on Haunted Hill,1950,3,USA,"Crime, Horror, Mystery"
"Wasp Woman, The",1950,3,USA,"Horror, Sci-Fi"
"Bat, The",1950,3,USA,"Horror, Mystery, Thriller"
Gidget,1950,3,USA,"Comedy, Drama, Romance"
Rio Bravo,1950,1,USA,Western
Pillow Talk,1950,3,USA,"Comedy, Romance"
"World, The Flesh and The Devil, The",1950,0,USA,"Drama, Romance, Sci-Fi"
Plan 9 from Outer Space,1950,1,USA,"Horror, Sci-Fi"
Night of the Ghouls,1950,1,USA,Horror
Sleeping Beauty,1950,3,USA,"Animation, Adventure, Family"
Ride Lonesome,1950,0,USA,Western
On the Beach,1950,1,USA,"Drama, Romance, Sci-Fi"
Where the Boys Are,1960,2,USA,"Comedy, Drama, Romance"
"Magnificent Seven, The",1960,0,USA,"Action, Adventure, Drama"
Spartacus,1960,2,USA,"Adventure, Biography, Drama"
Inherit the Wind,1960,3,USA,"Biography, Drama, History"
"Apartment, The",1960,3,USA,"Comedy, Drama, Romance"
Psycho,1960,3,USA,"Horror, Mystery, Thriller"
Exodus,1960,3,USA,"Action, Drama, War"
Let&#39;s Make Love,1960,2,USA,"Comedy, Musical, Romance"
"Story of Ruth, The",1960,3,USA,"Drama, History, Romance"
Wild River,1960,3,USA,"Drama, History, Romance"
Last Woman on Earth,1960,0,USA,"Drama, Horror, Mystery"
"World of Suzie Wong, The",1960,2,USA,"Drama, Romance"
G.I. Blues,1960,2,USA,"Comedy, Musical"
Flaming Star,1960,1,USA,"Drama, Western"
Heller in Pink Tights,1960,2,USA,Western
"Children&#39;s Hour, The",1960,3,USA,"Drama, Romance"
"Phantom Planet, The",1960,0,USA,"Action, Adventure, Sci-Fi"
Breakfast at Tiffany&#39;s,1960,2,USA,"Comedy, Drama, Romance"
Underworld U.S.A.,1960,3,USA,"Crime, Drama, Thriller"
One Hundred and One Dalmatians,1960,3,USA,"Animation, Adventure, Comedy"
El Cid,1960,1,USA,"Biography, Drama, History"
"Misfits, The",1960,3,USA,"Drama, Romance, Western"
"Hustler, The",1960,0,USA,"Drama, Sport"
"One, Two, Three",1960,3,USA,Comedy
"Beast of Yucca Flats, The",1960,0,USA,"Horror, Sci-Fi"
Blue Hawaii,1960,3,USA,"Comedy, Musical"
Paris Blues,1960,3,USA,"Drama, Music, Romance"
Splendor in the Grass,1960,3,USA,"Drama, Romance"
A Raisin in the Sun,1960,3,USA,Drama
Snow White and the Three Stooges,1960,3,USA,"Adventure, Comedy, Family"
"Guns of Navarone, The",1960,1,USA,"Action, Adventure, Drama"
"Innocents, The",1960,3,USA,"Drama, Horror"
King of Kings,1960,3,USA,"Biography, Drama"
Flower Drum Song,1960,2,USA,"Comedy, Musical, Romance"
Wild in the Country,1960,3,USA,"Drama, Musical"
Lawrence of Arabia,1960,0,USA,"Adventure, Biography, Drama"
What Ever Happened to Baby Jane?,1960,3,USA,"Drama, Horror, Thriller"
To Kill a Mockingbird,1960,3,USA,"Crime, Drama"
"Manchurian Candidate, The",1960,1,USA,"Drama, Thriller"
"Music Man, The",1960,3,USA,"Comedy, Family, Musical"
Carnival of Souls,1960,3,USA,"Horror, Mystery"
"Brain That Wouldn&#39;t Die, The",1960,2,USA,"Horror, Sci-Fi"
"Devil&#39;s Hand, The",1960,2,USA,Horror
That Touch of Mink,1960,2,USA,"Comedy, Romance"
Dr. No,1960,1,USA,"Action, Adventure, Thriller"
"Miracle Worker, The",1960,3,USA,"Biography, Drama"
King Kong vs. Godzilla,1960,3,USA,"Action, Adventure, Comedy"
Hatari!,1960,3,USA,"Action, Adventure, Comedy"
Advise &amp; Consent,1960,3,USA,"Drama, Thriller"
Walk on the Wild Side,1960,3,USA,"Drama, Romance"
"Longest Day, The",1960,0,USA,"Action, Drama, History"
Follow That Dream,1960,3,USA,"Comedy, Musical, Romance"
Kid Galahad,1960,1,USA,"Drama, Musical, Sport"
Girls! Girls! Girls!,1960,2,USA,"Comedy, Musical"
"Wonderful World of the Brothers Grimm, The",1960,3,USA,"Animation, Adventure, Biography"
"Great Escape, The",1960,0,USA,"Adventure, Drama, Thriller"
Irma la Douce,1960,2,USA,"Comedy, Romance"
"Pink Panther, The",1960,1,USA,"Comedy, Crime, Romance"
55 Days at Peking,1960,1,USA,"Action, Adventure, Drama"
Charade,1960,2,USA,"Comedy, Mystery, Romance"
Shock Corridor,1960,0,USA,"Drama, Mystery"
"Birds, The",1960,3,USA,"Drama, Horror, Mystery"
Beach Party,1960,2,USA,"Comedy, Musical, Romance"
Bye Bye Birdie,1960,3,USA,"Comedy, Musical"
"Sword in the Stone, The",1960,0,USA,"Animation, Adventure, Comedy"
Summer Magic,1960,3,USA,"Comedy, Family, Musical"
Dementia 13,1960,3,USA,"Horror, Thriller"
From Russia with Love,1960,3,USA,"Action, Adventure, Thriller"
X: The Man with the X-Ray Eyes,1960,1,USA,"Horror, Sci-Fi, Thriller"
"Move Over, Darling",1960,3,USA,"Comedy, Romance"
"Raven, The",1960,1,USA,"Comedy, Fantasy, Horror"
"Incredible Journey, The",1960,1,USA,"Adventure, Drama, Family"
It&#39;s a Mad Mad Mad Mad World,1960,3,USA,"Action, Adventure, Comedy"
Cleopatra,1930,1,USA,"Biography, Drama, History"
It Happened at the World&#39;s Fair,1960,3,USA,"Comedy, Musical, Romance"
Mclintock!,1960,3,USA,"Comedy, Western"
Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1960,0,USA,"Comedy, War"
Mary Poppins,1960,3,USA,"Comedy, Family, Fantasy"
"Rudolph, the Red-Nosed Reindeer",1960,1,USA,"Animation, Adventure, Comedy"
Bedtime Story,1960,1,USA,Comedy
My Fair Lady,1960,3,USA,"Drama, Family, Musical"
A Hard Day&#39;s Night,1960,1,USA,"Comedy, Musical"
"Americanization of Emily, The",1960,2,USA,"Comedy, Drama, Romance"
Bikini Beach,1960,2,USA,"Comedy, Music, Romance"
Man&#39;s Favorite Sport?,1960,2,USA,"Comedy, Romance"
"Hush...Hush, Sweet Charlotte",1960,3,USA,"Crime, Drama, Mystery"
Fail-Safe,1960,1,USA,"Drama, Thriller"
Viva Las Vegas,1960,0,USA,"Comedy, Musical"
Goldfinger,1960,1,USA,"Action, Adventure, Thriller"
Dead Ringer,1960,3,USA,"Crime, Drama, Thriller"
"Last Man on Earth, The",1960,1,USA,"Drama, Horror, Sci-Fi"
"Train, The",1960,1,USA,"Action, Thriller, War"
"Unsinkable Molly Brown, The",1960,3,USA,"Comedy, Musical, Romance"
Marnie,1960,3,USA,"Crime, Drama, Mystery"
A shot in the dark,1960,1,USA,"Comedy, Crime, Mystery"
"Chalk Garden, The",1960,3,USA,"Drama, Mystery"
"Time Travelers, The",1960,2,USA,Sci-Fi
"Yellow One, The",1960,1,USA,Adventure
Kissin&#39; Cousins,1960,2,USA,"Comedy, Musical, Romance"
Fate Is the Hunter,1960,3,USA,"Drama, Mystery, Thriller"
Honeymoon Hotel,1960,3,USA,Comedy
Roustabout,1960,2,USA,"Drama, Music, Musical"
Father Goose,1960,3,USA,"Adventure, Comedy, Romance"
"Sound of Music, The",1960,3,USA,"Biography, Drama, Family"
That Darn Cat!,1960,3,USA,"Comedy, Crime, Family"
"Flight of the Phoenix, The",1960,0,USA,"Adventure, Drama"
Inside Daisy Clover,1960,3,USA,"Drama, Music, Romance"
"Faster, Pussycat! Kill! Kill!",1960,3,USA,"Action, Comedy"
Doctor Zhivago,1960,1,USA,"Drama, Romance, War"
Bunny Lake Is Missing,1960,3,USA,"Drama, Mystery, Thriller"
Invasion of Astro-Monster,1960,2,USA,"Action, Adventure, Sci-Fi"
How to Murder Your Wife,1960,0,USA,Comedy
A Patch of Blue,1960,3,USA,"Drama, Romance"
Cat Ballou,1960,3,USA,Western
Tickle Me,1960,2,USA,"Comedy, Musical, Romance"
Girl Happy,1960,3,USA,"Comedy, Musical, Romance"
"Endless Summer, The",1960,0,USA,"Documentary, Sport"
A Charlie Brown Christmas,1960,3,USA,"Animation, Comedy, Drama"
"Trouble with Angels, The",1960,3,USA,"Comedy, Family"
Fantastic Voyage,1960,0,USA,"Adventure, Sci-Fi"
A Big Hand for the Little Lady,1960,1,USA,Western
"Group, The",1960,3,USA,Drama
Who&#39;s Afraid of Virginia Woolf?,1960,1,USA,Drama
Jesse James Meets Frankenstein&#39;s Daughter,1960,1,USA,"Horror, Sci-Fi, Western"
"Fortune Cookie, The",1960,1,USA,"Comedy, Romance"
Our Man Flint,1960,2,USA,"Action, Adventure, Comedy"
"Sand Pebbles, The",1960,1,USA,"Adventure, Drama, Romance"
Blood Bath,1960,2,USA,Horror
How to Steal a Million,1960,0,USA,"Comedy, Crime, Romance"
Torn Curtain,1960,3,USA,"Drama, Romance, Thriller"
Death Rides a Horse,1960,0,USA,"Drama, Western"
Manos: The Hands of Fate,1960,3,USA,Horror
Lost Command,1960,1,USA,"Action, Drama, War"
El Dorado,1960,1,USA,"Drama, Romance, Western"
"Silencers, The",1960,1,USA,"Action, Adventure, Comedy"
Murderers&#39; Row,1960,1,USA,"Action, Adventure, Comedy"
"Lt. Robin Crusoe, U.S.N.",1960,1,USA,"Adventure, Comedy, Family"
"Paradise, Hawaiian Style",1960,3,USA,"Comedy, Musical"
Spinout,1960,1,USA,"Comedy, Musical, Romance"
Cool Hand Luke,1960,1,USA,"Crime, Drama"
"Graduate, The",1960,2,USA,"Comedy, Drama, Romance"
Bonnie and Clyde,1960,3,USA,"Action, Biography, Crime"
Thoroughly Modern Millie,1960,3,USA,"Comedy, Musical, Romance"
Casino Royale,1960,2,USA,Comedy
"Dirty Dozen, The",1960,0,USA,"Action, Adventure, War"
Valley of the Dolls,1960,3,USA,"Drama, Music, Romance"
In the Heat of the Night,1960,1,USA,"Drama, Mystery, Thriller"
Two for the Road,1960,3,USA,"Comedy, Drama, Romance"
Wait Until Dark,1960,3,USA,Thriller
"Fearless Vampire Killers, The",1960,1,USA,"Comedy, Horror"
"Fox, The",1960,3,USA,Drama
Woman Times Seven,1960,3,USA,"Comedy, Drama"
Guess Who&#39;s Coming to Dinner,1960,3,USA,"Comedy, Drama"
Barefoot in the Park,1960,3,USA,"Comedy, Romance"
A Time for Killing,1960,0,USA,"Drama, Western"
"Ambushers, The",1960,2,USA,"Action, Comedy, Sci-Fi"
Don&#39;t Make Waves,1960,3,USA,Comedy
Clambake,1960,1,USA,"Comedy, Musical"
Double Trouble,1960,3,USA,"Comedy, Crime, Drama"
Hot Thrills and Warm Chills,1960,3,USA,Drama
"President&#39;s Analyst, The",1960,1,USA,"Comedy, Sci-Fi, Thriller"
Charly,1960,2,USA,"Drama, Romance, Sci-Fi"
Rosemary&#39;s Baby,1960,3,USA,"Drama, Horror"
2001: A Space Odyssey,1960,0,USA,"Adventure, Sci-Fi"
Where Eagles Dare,1960,3,USA,"Action, Adventure, War"
Yellow Submarine,1960,0,USA,"Animation, Adventure, Comedy"
Star!,1960,3,USA,"Biography, Comedy, Drama"
Hellfighters,1960,2,USA,"Action, Adventure, Drama"
Once Upon a Time in the West,1960,1,USA,"Drama, Western"
"Party, The",1960,3,USA,"Comedy, Romance"
"Lion in Winter, The",1960,3,USA,"Biography, Drama, History"
Head,1960,0,USA,"Comedy, Fantasy, Musical"
Hang &#39;Em High,1960,2,USA,"Drama, Western"
Night of the Living Dead,1960,3,USA,"Horror, Thriller"
Funny Girl,1960,3,USA,"Biography, Comedy, Drama"
"Killing of Sister George, The",1960,3,USA,Drama
Bullitt,1960,1,USA,"Action, Crime, Thriller"
Ice Station Zebra,1960,0,USA,"Adventure, Thriller"
"Boys of Paul Street, The",1960,0,USA,Drama
"Wrecking Crew, The",1960,3,USA,"Action, Adventure, Comedy"
Chitty Chitty Bang Bang,1960,3,USA,"Adventure, Family, Fantasy"
Vixen!,1960,3,USA,Drama
"Live a Little, Love a Little",1960,1,USA,"Comedy, Musical, Romance"
"Swimmer, The",1960,1,USA,Drama
Shalako,1960,3,USA,"Drama, Western"
Speedway,1960,3,USA,"Comedy, Musical, Romance"
"Honeymoon Killers, The",1960,3,USA,"Crime, Drama, Romance"
Support Your Local Sheriff!,1960,1,USA,"Comedy, Western"
My Side of the Mountain,1960,1,USA,"Adventure, Family"
Paint Your Wagon,1960,2,USA,"Comedy, Drama, Musical"
Butch Cassidy and the Sundance Kid,1960,1,USA,"Biography, Crime, Drama"
Easy Rider,1960,1,USA,"Adventure, Drama"
"Computer Wore Tennis Shoes, The",1960,1,USA,"Comedy, Family, Sci-Fi"
Downhill Racer,1960,0,USA,"Drama, Sport"
Chastity,1960,0,USA,"Drama, Romance"
True Grit,1960,3,USA,"Adventure, Drama, Western"
Alice&#39;s Restaurant,1960,1,USA,"Comedy, Drama, Music"
Midnight Cowboy,1960,1,USA,Drama
"Hello, Dolly!",1960,3,USA,"Adventure, Comedy, Musical"
"Godzilla&#39;s Revenge (Godzilla, Minira, Gabara: All Monsters Attack)",1960,0,USA,"Adventure, Family, Fantasy"
"They Shoot Horses, Don&#39;t They?",1960,1,USA,Drama
Take the Money and Run,1960,1,USA,"Comedy, Crime"
Marquis de Sade&#39;s Justine,1960,3,USA,Drama
"Trouble with Girls, The",1960,3,USA,"Comedy, History, Musical"
Charro!,1960,1,USA,Western
"Girl Who Knew Too Much, The",1960,1,USA,"Crime, Drama, Thriller"
Change of Habit,1960,3,USA,"Crime, Drama, Music"
Flareup,1960,3,USA,"Crime, Thriller"
Topaz,1960,1,USA,"Drama, Thriller"
"Wild Bunch, The",1960,0,USA,"Action, Adventure, Drama"
Beyond the Valley of the Dolls,1970,3,USA,"Comedy, Drama, Music"
"AristoCats, The",1970,3,USA,"Animation, Adventure, Comedy"
Santa Clause is Comin&#39; to Town,1970,1,USA,"Animation, Adventure, Comedy"
"Phantom Tollbooth, The",1970,1,USA,"Animation, Adventure, Comedy"
Two Mules for Sister Sara,1970,3,USA,"Adventure, Drama, Romance"
Five Easy Pieces,1970,3,USA,Drama
Love Story,1970,1,USA,"Drama, Romance"
Carry It On,1970,3,USA,Documentary
"Boys in the Band, The",1970,0,USA,Drama
House of Dark Shadows,1970,2,USA,"Drama, Fantasy, Horror"
Airport,1970,3,USA,"Action, Drama, Thriller"
Darling Lili,1970,3,USA,"Comedy, Drama, Musical"
Colossus: The Forbin Project,1970,0,USA,"Sci-Fi, Thriller"
Little Big Man,1970,1,USA,"Adventure, Comedy, Drama"
Waterloo,1970,0,USA,"Action, Biography, Drama"
Tora! Tora! Tora!,1970,1,USA,"Action, Drama, History"
Catch-22,1970,3,USA,"Comedy, Drama, War"
Wanda,1970,3,USA,"Crime, Drama"
Rio Lobo,1970,1,USA,"Drama, War, Western"
Patton,1970,1,USA,"Biography, Drama, War"
Italian Stallion,1970,3,USA,"Comedy, Drama, Romance"
Myra Breckinridge,1970,3,USA,Comedy
Zabriskie Point,1970,1,USA,Drama
Willy Wonka &amp; the Chocolate Factory,1970,2,USA,"Adventure, Comedy, Family"
THX 1138,1970,0,USA,"Drama, Sci-Fi, Thriller"
A Clockwork Orange,1970,1,USA,"Crime, Sci-Fi"
"Million Dollar Duck, The",1970,1,USA,"Comedy, Family, Sci-Fi"
Taking Off,1970,3,USA,"Comedy, Drama, Music"
Here Comes Peter Cotton Tail,1970,1,USA,"Animation, Adventure, Comedy"
Bedknobs and Broomsticks,1970,3,USA,"Animation, Adventure, Comedy"
And Now for Something Completely Different,1970,1,USA,Comedy
Harold and Maude,1970,3,USA,"Comedy, Drama, Romance"
"Last Picture Show, The",1970,2,USA,"Drama, Romance"
Shaft,1970,1,USA,"Action, Crime, Thriller"
Escape from the Planet of the Apes,1970,1,USA,"Action, Sci-Fi"
Sweet Sweetback&#39;s Baadasssss Song,1970,1,USA,"Action, Crime, Drama"
Mrs. Pollifax - Spy,1970,3,USA,"Adventure, Comedy"
"Trojan Women, The",1970,3,USA,Drama
Play Misty for Me,1970,3,USA,"Drama, Thriller"
"Mary, Queen of Scots",1970,3,USA,"Biography, Drama, History"
Let&#39;s Scare Jessica to Death,1970,3,USA,"Drama, Horror, Mystery"
"French Connection, The",1970,1,USA,"Action, Crime, Drama"
Bananas,1970,1,USA,Comedy
McCabe &amp; Mrs. Miller,1970,3,USA,"Drama, Western"
Duel,1970,0,USA,"Action, Thriller"
Godzilla vs. the Smog Monster (Godzilla vs. Hedorah),1970,3,USA,"Animation, Action, Family"
Wake in Fright,1970,1,USA,"Drama, Thriller"
Klute,1970,3,USA,"Crime, Mystery, Thriller"
Macbeth,1940,1,USA,"Drama, History, War"
Werewolves on Wheels,1970,1,USA,Horror
Punishment Park,1970,3,USA,"Drama, Thriller"
A New Leaf,1970,3,USA,"Comedy, Romance"
Vanishing Point,1970,0,USA,"Action, Crime, Thriller"
Johnny Got His Gun,1970,1,USA,"Drama, War"
"Andromeda Strain, The",1970,3,USA,"Mystery, Sci-Fi, Thriller"
"Seven Minutes, The",1970,3,USA,Drama
Dirty Harry,1970,0,USA,"Action, Crime, Thriller"
Pink Flamingos,1970,3,USA,"Comedy, Crime"
When Michael Calls,1970,2,USA,"Horror, Thriller"
"Godfather, The",1970,2,USA,"Crime, Drama"
Avanti!,1970,3,USA,"Comedy, Romance"
Deliverance,1970,1,USA,"Adventure, Drama, Thriller"
Jeremiah Johnson,1970,1,USA,"Adventure, Drama, Western"
1776,1970,1,USA,"Drama, Family, History"
Travels With My Aunt,1970,3,USA,"Adventure, Comedy"
Butterflies Are Free,1970,3,USA,"Comedy, Drama, Music"
What&#39;s up Doc,1970,2,USA,"Comedy, Romance"
Cabaret,1970,3,USA,"Drama, Music, Musical"
"Poseidon Adventure, The",1970,1,USA,"Action, Adventure, Drama"
"Silent Night, Bloody Night",1970,3,USA,"Horror, Mystery, Thriller"
Sleuth,1970,0,USA,"Mystery, Thriller"
Prison Girls,1970,3,USA,"Crime, Drama"
Deep Throat,1970,3,USA,"Adult, Comedy"
Blacula,1970,3,USA,"Fantasy, Horror, Romance"
"Last House on the Left, The",1970,3,USA,"Crime, Horror, Thriller"
Frenzy,1970,3,USA,Thriller
Lady Sings the Blues,1970,3,USA,"Biography, Drama, Music"
"Hitchhikers, The",1970,3,USA,"Action, Drama"
"Big Bird Cage, The",1970,3,USA,"Action, Crime, Drama"
Joe Kidd,1970,1,USA,"Drama, Western"
Black Gunn,1970,1,USA,"Action, Crime, Thriller"
"Getaway, The",1970,1,USA,"Action, Crime, Thriller"
"Frogs, The",1970,3,USA,"Horror, Mystery, Sci-Fi"
Badlands,1970,0,USA,"Action, Crime, Drama"
"Exorcist, The",1970,3,USA,Horror
"Black Mama, White Mama",1970,3,USA,"Crime, Drama, Thriller"
"Sting, The",1970,1,USA,"Comedy, Crime, Drama"
